A0: 0.06,-3.53,9.03,69874648
A1: 5.31,-3.48,7.21,69875960
A2: 0.08,4.23,-8.50,69877288
A3: 9.69,-0.85,0.05,69878600
A0: 0.30,-3.50,8.93,69879904
A1: 5.09,-3.67,7.39,69881232
A2: 0.08,4.30,-8.47,69882568
A3: 9.71,-0.79,-0.19,69883884
A0: 0.33,-3.53,8.88,69885196
A1: 5.00,-3.73,7.54,69886516
A2: 0.04,4.31,-8.54,69887856
A3: 9.77,-0.65,-0.37,69889164
A0: 0.00,-3.55,8.91,69890448
A1: 4.97,-3.77,7.56,69891724
A2: 0.07,4.38,-8.51,69893068
A3: 9.78,-0.61,-0.20,69894384
A0: -0.68,-3.59,9.26,69895692
A1: 5.29,-3.58,7.08,69900892
A2: 0.10,4.37,-8.48,69902228
A3: 9.78,-0.62,-0.20,69903540
A0: -0.50,-3.42,9.17,69904848
A1: 5.41,-3.52,6.95,69906176
A2: 0.09,4.38,-8.41,69907500
A3: 9.76,-0.69,-0.14,69908816
A0: -0.03,-3.76,9.27,69910128
A1: 5.36,-3.57,6.90,69911456
A2: 0.04,4.37,-8.45,69912780
A3: 9.75,-0.72,-0.13,69914096
A0: -0.02,-3.49,8.92,69915412
A1: 5.32,-3.59,7.08,69916732
A2: 0.05,4.36,-8.47,69918064
A3: 9.75,-0.70,-0.19,69919376
A0: 0.02,-3.65,8.94,69920704
A1: 5.16,-3.68,7.22,69922016
A2: 0.06,4.36,-8.48,69923344
A3: 9.73,-0.69,-0.15,69928536
A0: -0.10,-3.59,9.08,69929856
A1: 5.18,-3.65,7.22,69939292
A2: 0.08,4.32,-8.48,69948452
A3: 9.77,-0.68,-0.14,69957596
A0: 0.03,-3.59,8.90,69967032
A1: 5.21,-3.66,7.17,69968356
A2: 0.09,4.34,-8.48,69969688
A3: 9.74,-0.76,-0.11,69971000
A0: -0.01,-3.53,9.06,69972312
A1: 5.18,-3.61,7.30,69973636
A2: 0.09,4.29,-8.47,69974972
A3: 9.73,-0.72,-0.12,69976292
A0: -0.06,-3.60,9.04,69977604
A1: 5.14,-3.63,7.34,69978924
A2: 0.09,4.39,-8.48,69980244
A3: 9.76,-0.68,-0.33,69981564
A0: -0.44,-3.55,9.17,69986616
A1: 5.16,-3.65,7.25,69987936
A2: 0.04,4.39,-8.54,69989264
A3: 9.72,-0.66,-0.11,69990572
A0: -0.26,-3.64,8.95,69991884
A1: 5.28,-3.67,7.05,69993212
A2: 0.17,4.39,-8.48,69994536
A3: 9.74,-0.65,-0.18,69995856
A0: -0.15,-3.56,8.96,69997168
A1: 5.34,-3.58,6.98,69998496
A2: 0.09,4.30,-8.51,69999824
A3: 9.77,-0.64,-0.20,70001140
A0: -0.08,-3.62,8.94,70002456
A1: 5.35,-3.53,7.01,70003776
A2: 0.11,4.40,-8.41,70005096
A3: 9.79,-0.69,-0.12,70006408
A0: -0.24,-3.60,8.94,70007724
A1: 5.22,-3.72,7.09,70012768
A2: 0.03,4.31,-8.48,70014092
A3: 9.72,-0.70,-0.07,70015408
A0: -0.27,-3.48,9.02,70016728
A1: 5.26,-3.61,7.25,70018040
A2: 0.09,4.39,-8.44,70019360
A3: 9.77,-0.63,-0.19,70020680
A0: -0.16,-3.59,9.08,70021996
A1: 5.16,-3.64,7.28,70029724
A2: 0.07,4.33,-8.48,70036284
A3: 9.77,-0.69,-0.12,70043972
A0: -0.06,-3.54,9.01,70050516
A1: 5.23,-3.64,7.18,70052820
A2: 0.08,4.32,-8.43,70054148
A3: 9.77,-0.67,-0.16,70055460
A0: -0.08,-3.60,8.97,70056776
A1: 5.20,-3.59,7.19,70058092
A2: 0.04,4.29,-8.47,70059420
A3: 9.77,-0.68,-0.13,70066888
A0: -0.11,-3.56,9.06,70068200
A1: 5.18,-3.64,7.24,70069516
A2: 0.06,4.32,-8.48,70070848
A3: 9.76,-0.71,-0.21,70072164
A0: -0.13,-3.56,9.09,70073464
A1: 5.20,-3.62,7.22,70074788
A2: 0.05,4.40,-8.49,70076116
A3: 9.80,-0.68,-0.19,70077432
A0: -0.15,-3.54,9.08,70078744
A1: 5.23,-3.64,7.17,70080064
A2: 0.11,4.34,-8.47,70081400
A3: 9.77,-0.63,-0.23,70082708
A0: -0.16,-3.56,9.04,70084020
A1: 5.21,-3.62,7.13,70085344
A2: 0.05,4.37,-8.45,70086660
A3: 9.75,-0.70,-0.14,70087968
A0: -0.16,-3.53,9.01,70093996
A1: 5.23,-3.62,7.15,70095312
A2: 0.06,4.38,-8.52,70096640
A3: 9.77,-0.66,-0.17,70097952
A0: -0.14,-3.51,9.07,70099260
A1: 5.22,-3.64,7.21,70100576
A2: 0.06,4.31,-8.40,70101900
A3: 9.76,-0.70,-0.14,70103212
A0: -0.16,-3.58,9.04,70104528
A1: 5.21,-3.61,7.20,70105856
A2: 0.09,4.39,-8.48,70107168
A3: 9.79,-0.65,-0.16,70108488
A0: -0.11,-3.55,9.02,70109804
A1: 5.20,-3.62,7.23,70111120
A2: 0.03,4.32,-8.45,70112436
A3: 9.76,-0.68,-0.18,70113748
A0: -0.14,-3.59,9.04,70115072
A1: 5.20,-3.62,7.18,70116384
A2: 0.08,4.36,-8.47,70121560
A3: 9.75,-0.72,-0.17,70122880
A0: -0.04,-3.51,9.01,70124192
A1: 5.19,-3.61,7.21,70125512
A2: 0.04,4.34,-8.45,70126836
A3: 9.76,-0.73,-0.16,70128148
A0: -0.08,-3.54,9.06,70129468
A1: 5.23,-3.65,7.14,70130780
A2: 0.05,4.39,-8.45,70132108
A3: 9.75,-0.66,-0.24,70133432
A0: -0.10,-3.59,9.07,70134744
A1: 5.21,-3.60,7.13,70136068
A2: 0.07,4.33,-8.46,70137392
A3: 9.78,-0.69,-0.16,70138704
A0: -0.13,-3.62,8.90,70140020
A1: 5.27,-3.61,7.14,70141340
A2: 0.06,4.36,-8.45,70142672
A3: 9.75,-0.68,-0.18,70147844
A0: -0.11,-3.55,9.07,70149152
A1: 5.20,-3.66,7.19,70150468
A2: 0.10,4.35,-8.48,70151792
A3: 9.76,-0.66,-0.23,70153116
A0: -0.07,-3.54,9.01,70154424
A1: 5.22,-3.63,7.20,70155736
A2: 0.08,4.33,-8.41,70157064
A3: 9.80,-0.70,-0.15,70158372
A0: 0.02,-3.56,8.95,70159692
A1: 5.23,-3.63,7.18,70161012
A2: 0.11,4.38,-8.49,70162340
A3: 9.78,-0.65,-0.17,70163648
A0: 0.00,-3.57,8.94,70164932
A1: 5.20,-3.69,7.20,70166224
A2: 0.06,4.36,-8.43,70167544
A3: 9.77,-0.67,-0.20,70168852
A0: -0.08,-3.55,8.98,70174040
A1: 5.19,-3.66,7.22,70175368
A2: 0.07,4.35,-8.49,70176704
A3: 9.78,-0.69,-0.21,70178012
A0: -0.16,-3.57,9.05,70179328
A1: 5.25,-3.64,7.18,70180656
A2: 0.07,4.35,-8.46,70181980
A3: 9.73,-0.69,-0.13,70183292
A0: -0.18,-3.59,9.06,70184604
A1: 5.20,-3.64,7.14,70185936
A2: 0.05,4.35,-8.41,70187260
A3: 9.76,-0.69,-0.17,70188572
A0: -0.11,-3.52,9.06,70189892
A1: 5.23,-3.65,7.13,70191200
A2: 0.06,4.29,-8.44,70192528
A3: 9.77,-0.66,-0.20,70193848
A0: -0.07,-3.53,8.98,70195160
A1: 5.23,-3.63,7.16,70196484
A2: 0.04,4.34,-8.43,70201692
A3: 9.75,-0.70,-0.14,70203004
A0: -0.05,-3.58,8.96,70204320
A1: 5.20,-3.62,7.20,70213756
A2: 0.11,4.36,-8.42,70222904
A3: 9.79,-0.70,-0.14,70232048
A0: -0.08,-3.56,9.04,70241484
A1: 5.21,-3.59,7.16,70242804
A2: 0.07,4.33,-8.38,70244136
A3: 9.76,-0.72,-0.16,70245448
A0: -0.01,-3.61,9.03,70246760
A1: 5.22,-3.67,7.16,70248084
A2: 0.05,4.38,-8.38,70249416
A3: 9.77,-0.68,-0.23,70250736
A0: 0.01,-3.58,8.91,70252052
A1: 5.21,-3.65,7.20,70253384
A2: 0.01,4.35,-8.46,70254708
A3: 9.73,-0.69,-0.17,70259768
A0: -0.04,-3.63,8.98,70261084
A1: 5.22,-3.70,7.15,70262408
A2: 0.06,4.34,-8.42,70263744
A3: 9.78,-0.69,-0.15,70265052
A0: -0.11,-3.55,9.02,70266368
A1: 5.22,-3.68,7.18,70267692
A2: 0.11,4.37,-8.48,70269016
A3: 9.74,-0.68,-0.20,70270328
A0: -0.11,-3.55,9.04,70271640
A1: 5.23,-3.64,7.15,70272964
A2: 0.06,4.36,-8.45,70274292
A3: 9.74,-0.67,-0.12,70275608
A0: -0.10,-3.58,9.04,70276924
A1: 5.22,-3.64,7.20,70278240
A2: 0.08,4.37,-8.47,70279564
A3: 9.77,-0.68,-0.16,70280888
A0: -0.07,-3.59,8.99,70285920
A1: 5.21,-3.62,7.16,70287248
A2: 0.06,4.32,-8.47,70288568
A3: 9.75,-0.69,-0.15,70289880
A0: -0.04,-3.57,8.97,70291200
A1: 5.21,-3.65,7.20,70292520
A2: 0.07,4.39,-8.47,70293840
A3: 9.73,-0.68,-0.23,70295156
A0: -0.05,-3.57,8.97,70296472
A1: 5.20,-3.63,7.21,70297792
A2: 0.07,4.33,-8.44,70299116
A3: 9.80,-0.66,-0.22,70300436
A0: -0.10,-3.57,9.02,70301744
A1: 5.20,-3.67,7.22,70303068
A2: 0.09,4.32,-8.47,70304392
A3: 9.79,-0.66,-0.23,70305708
A0: -0.07,-3.61,9.03,70307020
A1: 5.19,-3.67,7.24,70308336
A2: 0.08,4.38,-8.47,70313540
A3: 9.76,-0.65,-0.22,70314860
A0: -0.05,-3.56,9.02,70316164
A1: 5.22,-3.62,7.17,70317484
A2: 0.07,4.34,-8.47,70318812
A3: 9.78,-0.67,-0.26,70320128
A0: 0.02,-3.60,9.01,70321436
A1: 5.23,-3.62,7.16,70322748
A2: 0.07,4.36,-8.47,70324076
A3: 9.72,-0.63,-0.25,70325388
A0: -0.03,-3.60,9.01,70326700
A1: 5.19,-3.67,7.18,70328020
A2: 0.06,4.37,-8.46,70329344
A3: 9.76,-0.67,-0.25,70330656
A0: -0.01,-3.60,9.01,70331972
A1: 5.21,-3.61,7.18,70333292
A2: 0.10,4.33,-8.49,70334612
A3: 9.75,-0.68,-0.16,70339800
A0: -0.07,-3.53,9.02,70341112
A1: 5.20,-3.62,7.16,70342436
A2: 0.10,4.32,-8.48,70343752
A3: 9.76,-0.70,-0.23,70345072
A0: -0.03,-3.58,8.97,70346388
A1: 5.20,-3.67,7.17,70347720
A2: 0.07,4.38,-8.42,70349048
A3: 9.76,-0.66,-0.17,70350364
A0: -0.02,-3.59,8.99,70351684
A1: 5.21,-3.68,7.22,70353012
A2: 0.06,4.36,-8.49,70354340
A3: 9.79,-0.64,-0.17,70355664
A0: -0.06,-3.59,9.06,70356972
A1: 5.24,-3.62,7.19,70358288
A2: 0.06,4.34,-8.46,70359620
A3: 9.79,-0.67,-0.20,70360936
A0: -0.08,-3.51,8.98,70362244
A1: 5.22,-3.65,7.13,70367428
A2: 0.03,4.34,-8.52,70368752
A3: 9.76,-0.68,-0.18,70370072
A0: -0.10,-3.59,9.00,70371388
A1: 5.22,-3.64,7.18,70372708
A2: 0.07,4.35,-8.48,70374036
A3: 9.74,-0.75,-0.14,70375360
A0: -0.11,-3.60,9.05,70376664
A1: 5.25,-3.63,7.16,70377980
A2: 0.06,4.36,-8.44,70379316
A3: 9.76,-0.68,-0.23,70380628
A0: -0.10,-3.62,9.01,70381944
A1: 5.18,-3.67,7.22,70383264
A2: 0.04,4.31,-8.48,70384600
A3: 9.75,-0.65,-0.18,70385912
A0: -0.14,-3.56,9.00,70387228
A1: 5.22,-3.67,7.25,70388552
A2: 0.11,4.31,-8.49,70393736
A3: 9.81,-0.68,-0.13,70395048
A0: -0.10,-3.60,9.05,70396360
A1: 5.22,-3.61,7.15,70397684
A2: 0.08,4.35,-8.45,70399004
A3: 9.74,-0.66,-0.21,70400316
A0: -0.10,-3.54,9.08,70401624
A1: 5.17,-3.63,7.21,70402948
A2: 0.06,4.32,-8.45,70404272
A3: 9.74,-0.65,-0.19,70405584
A0: -0.05,-3.60,9.01,70406904
A1: 5.24,-3.68,7.15,70408212
A2: 0.05,4.31,-8.40,70409532
A3: 9.77,-0.70,-0.20,70410848
A0: -0.08,-3.55,9.03,70412164
A1: 5.21,-3.66,7.13,70413480
A2: 0.05,4.39,-8.50,70414808
A3: 9.77,-0.69,-0.17,70420004
A0: -0.02,-3.56,9.02,70421320
A1: 5.22,-3.68,7.18,70422628
A2: 0.03,4.35,-8.48,70423960
A3: 9.75,-0.65,-0.15,70425284
A0: -0.08,-3.54,8.94,70426592
A1: 5.24,-3.64,7.24,70427916
A2: 0.07,4.33,-8.49,70429244
A3: 9.74,-0.70,-0.17,70430560
A0: -0.07,-3.59,9.02,70431872
A1: 5.20,-3.67,7.20,70433188
A2: 0.04,4.31,-8.43,70434520
A3: 9.72,-0.66,-0.23,70435824
A0: -0.04,-3.62,9.00,70437136
A1: 5.21,-3.65,7.19,70438448
A2: 0.10,4.35,-8.46,70439776
A3: 9.77,-0.69,-0.18,70441088
A0: -0.07,-3.59,9.09,70442404
A1: 5.20,-3.62,7.17,70447604
A2: 0.09,4.36,-8.48,70448936
A3: 9.76,-0.70,-0.15,70450248
A0: -0.09,-3.61,9.04,70451564
A1: 5.21,-3.67,7.18,70460996
A2: 0.07,4.37,-8.47,70470168
A3: 9.75,-0.66,-0.19,70479312
A0: 0.01,-3.58,8.98,70488760
A1: 5.21,-3.65,7.23,70490088
A2: 0.04,4.31,-8.51,70491408
A3: 9.73,-0.65,-0.20,70492716
A0: -0.11,-3.56,9.06,70494024
A1: 5.20,-3.64,7.16,70495336
A2: 0.08,4.33,-8.49,70496664
A3: 9.78,-0.68,-0.23,70497984
A0: -0.06,-3.55,9.07,70499300
A1: 5.21,-3.67,7.20,70500620
A2: 0.10,4.32,-8.42,70505684
A3: 9.71,-0.63,-0.11,70506996
A0: -0.11,-3.60,9.03,70508312
A1: 5.19,-3.67,7.17,70509616
A2: 0.06,4.33,-8.42,70510948
A3: 9.79,-0.66,-0.17,70512260
A0: -0.08,-3.53,9.00,70513576
A1: 5.23,-3.64,7.22,70514884
A2: 0.06,4.31,-8.53,70516212
A3: 9.73,-0.66,-0.22,70517528
A0: -0.03,-3.55,9.05,70518832
A1: 5.23,-3.67,7.19,70520148
A2: 0.08,4.38,-8.46,70521480
A3: 9.73,-0.65,-0.15,70522796
A0: -0.05,-3.58,9.03,70524100
A1: 5.20,-3.64,7.16,70525420
A2: 0.05,4.33,-8.49,70526752
A3: 9.72,-0.66,-0.17,70531780
A0: -0.08,-3.55,8.96,70533092
A1: 5.20,-3.62,7.18,70534420
A2: 0.04,4.37,-8.42,70535744
A3: 9.75,-0.71,-0.19,70537056
A0: -0.07,-3.56,9.02,70538364
A1: 5.19,-3.65,7.16,70539680
A2: 0.07,4.36,-8.44,70541016
A3: 9.80,-0.69,-0.22,70542324
A0: -0.08,-3.58,8.95,70543636
A1: 5.22,-3.60,7.21,70544960
A2: 0.08,4.37,-8.41,70546280
A3: 9.75,-0.68,-0.15,70547588
A0: -0.08,-3.59,9.04,70548900
A1: 5.22,-3.64,7.19,70550228
A2: 0.08,4.33,-8.54,70551552
A3: 9.77,-0.73,-0.17,70552860
A0: -0.10,-3.59,9.03,70554176
A1: 5.19,-3.68,7.17,70559388
A2: 0.07,4.34,-8.49,70560728
A3: 9.74,-0.63,-0.15,70562044
A0: -0.05,-3.55,9.01,70563352
A1: 5.24,-3.65,7.17,70564676
A2: 0.08,4.39,-8.40,70566000
A3: 9.80,-0.65,-0.19,70567324
A0: -0.07,-3.61,8.94,70568648
A1: 5.21,-3.61,7.16,70569960
A2: 0.09,4.36,-8.51,70571280
A3: 9.79,-0.65,-0.18,70572592
A0: -0.04,-3.60,8.94,70573908
A1: 5.20,-3.63,7.18,70575224
A2: 0.03,4.35,-8.48,70576548
A3: 9.77,-0.66,-0.15,70577872
A0: -0.06,-3.57,9.05,70579180
A1: 5.20,-3.66,7.15,70580500
A2: 0.04,4.33,-8.47,70585704
A3: 9.81,-0.70,-0.16,70587016
A0: -0.09,-3.55,8.98,70588332
A1: 5.24,-3.63,7.17,70589652
A2: 0.09,4.34,-8.45,70590976
A3: 9.75,-0.69,-0.13,70592300
A0: -0.11,-3.56,9.03,70593604
A1: 5.20,-3.67,7.20,70594924
A2: 0.11,4.35,-8.48,70596244
A3: 9.75,-0.68,-0.21,70597568
A0: -0.02,-3.59,9.06,70598876
A1: 5.21,-3.67,7.20,70600196
A2: 0.06,4.35,-8.48,70601524
A3: 9.74,-0.66,-0.19,70602836
A0: -0.09,-3.58,8.99,70604152
A1: 5.26,-3.65,7.17,70605488
A2: 0.07,4.35,-8.46,70606816
A3: 9.73,-0.65,-0.17,70611984
A0: -0.11,-3.59,9.03,70613292
A1: 5.21,-3.62,7.20,70614608
A2: 0.09,4.33,-8.42,70615936
A3: 9.73,-0.68,-0.18,70617240
A0: -0.10,-3.55,8.96,70618556
A1: 5.20,-3.62,7.19,70619888
A2: 0.04,4.33,-8.48,70621204
A3: 9.73,-0.66,-0.21,70622512
A0: -0.11,-3.55,8.98,70623820
A1: 5.25,-3.63,7.18,70625152
A2: 0.10,4.37,-8.48,70626480
A3: 9.75,-0.68,-0.19,70627800
A0: -0.11,-3.56,9.02,70629120
A1: 5.23,-3.67,7.14,70630432
A2: 0.08,4.30,-8.45,70631760
A3: 9.74,-0.67,-0.16,70633076
A0: -0.22,-3.58,9.10,70634392
A1: 5.24,-3.66,7.22,70639576
A2: 0.05,4.35,-8.44,70640904
A3: 9.74,-0.71,-0.18,70642220
A0: -0.12,-3.57,9.04,70643532
A1: 5.22,-3.65,7.19,70644844
A2: 0.11,4.40,-8.43,70646172
A3: 9.78,-0.74,-0.19,70647492
A0: -0.05,-3.61,9.00,70648808
A1: 5.29,-3.56,7.20,70650120
A2: 0.12,4.33,-8.47,70651448
A3: 9.80,-0.65,-0.18,70652760
A0: 0.07,-3.53,9.01,70654072
A1: 5.22,-3.61,7.21,70655384
A2: 0.08,4.35,-8.55,70656712
A3: 9.75,-0.69,-0.22,70658020
A0: 0.02,-3.57,9.01,70659336
A1: 5.16,-3.72,7.22,70660648
A2: 0.06,4.37,-8.49,70665868
A3: 9.73,-0.66,-0.31,70667192
A0: -0.15,-3.62,9.12,70668492
A1: 5.22,-3.66,7.21,70669808
A2: 0.05,4.25,-8.47,70671140
A3: 9.71,-0.72,-0.10,70672448
A0: -0.15,-3.61,9.12,70673760
A1: 5.26,-3.62,7.07,70675076
A2: 0.06,4.36,-8.49,70676404
A3: 9.75,-0.74,-0.06,70677716
A0: -0.09,-3.57,9.05,70679028
A1: 5.33,-3.60,7.02,70680356
A2: 0.07,4.38,-8.48,70681668
A3: 9.74,-0.68,-0.28,70682988
A0: 0.00,-3.57,9.01,70684272
A1: 5.25,-3.64,7.10,70685548
A2: 0.09,4.34,-8.49,70686872
A3: 9.79,-0.62,-0.16,70688188
A0: 0.25,-3.54,8.94,70693372
A1: 5.19,-3.64,7.23,70694700
A2: 0.06,4.34,-8.46,70696024
A3: 9.80,-0.66,-0.14,70697340
A0: 0.24,-3.57,8.88,70698652
A1: 5.19,-3.67,7.23,70707808
A2: 0.07,4.37,-8.44,70716980
A3: 9.75,-0.67,-0.18,70726124
A0: 0.00,-3.59,9.01,70735536
A1: 5.18,-3.73,7.27,70736808
A2: 0.07,4.39,-8.42,70738132
A3: 9.78,-0.69,-0.21,70739448
A0: 0.01,-3.57,9.05,70740768
A1: 5.20,-3.70,7.21,70742088
A2: 0.11,4.35,-8.48,70743416
A3: 9.79,-0.63,-0.22,70744728
A0: -0.04,-3.67,9.10,70746048
A1: 5.26,-3.65,7.22,70751108
A2: 0.06,4.41,-8.48,70752432
A3: 9.77,-0.68,-0.13,70753748
A0: -0.04,-3.64,9.11,70755068
A1: 5.24,-3.64,7.15,70756384
A2: 0.06,4.28,-8.48,70757712
A3: 9.74,-0.67,-0.20,70759028
A0: 0.00,-3.63,9.00,70760312
A1: 5.24,-3.66,7.18,70768012
A2: 0.04,4.34,-8.49,70774432
A3: 9.75,-0.66,-0.17,70780844
A0: 0.12,-3.64,8.93,70787248
A1: 5.20,-3.64,7.17,70789548
A2: 0.07,4.38,-8.46,70790880
A3: 9.75,-0.68,-0.11,70792192
A0: 0.01,-3.63,9.05,70793500
A1: 5.24,-3.69,7.17,70794824
A2: 0.05,4.35,-8.47,70796160
A3: 9.75,-0.74,-0.15,70801216
A0: 0.11,-3.62,9.04,70802520
A1: 5.22,-3.66,7.18,70803832
A2: 0.05,4.38,-8.47,70805168
A3: 9.77,-0.68,-0.23,70806484
A0: 0.13,-3.53,8.90,70807800
A1: 5.22,-3.68,7.19,70809120
A2: 0.06,4.35,-8.49,70810448
A3: 9.76,-0.72,-0.22,70811760
A0: 0.08,-3.57,8.95,70813072
A1: 5.21,-3.64,7.23,70814400
A2: 0.05,4.34,-8.46,70815720
A3: 9.75,-0.66,-0.14,70817032
A0: 0.00,-3.61,9.09,70818316
A1: 5.20,-3.63,7.21,70819604
A2: 0.08,4.38,-8.45,70820920
A3: 9.77,-0.66,-0.14,70822236
A0: 0.01,-3.62,9.04,70827452
A1: 5.22,-3.68,7.17,70828776
A2: 0.09,4.35,-8.46,70830100
A3: 9.74,-0.71,-0.26,70831408
A0: 0.22,-3.54,8.80,70832720
A1: 5.23,-3.68,7.19,70834044
A2: 0.07,4.33,-8.43,70835372
A3: 9.73,-0.71,-0.15,70836684
A0: 0.04,-3.59,9.01,70837996
A1: 5.23,-3.61,7.18,70839308
A2: 0.03,4.39,-8.48,70840628
A3: 9.79,-0.69,-0.17,70841944
A0: -0.12,-3.64,9.11,70843268
A1: 5.23,-3.63,7.17,70844584
A2: 0.07,4.37,-8.46,70845912
A3: 9.76,-0.70,-0.17,70847232
A0: 0.17,-3.56,8.92,70848544
A1: 5.17,-3.65,7.15,70853708
A2: 0.05,4.36,-8.49,70855044
A3: 9.78,-0.69,-0.22,70856364
A0: -0.06,-3.63,9.07,70857680
A1: 5.19,-3.63,7.19,70859000
A2: 0.10,4.35,-8.43,70860332
A3: 9.75,-0.68,-0.16,70861648
A0: 0.12,-3.56,9.02,70862964
A1: 5.18,-3.66,7.19,70864276
A2: 0.04,4.37,-8.48,70865612
A3: 9.78,-0.67,-0.17,70866924
A0: 0.02,-3.60,9.01,70868240
A1: 5.20,-3.65,7.17,70869548
A2: 0.06,4.38,-8.45,70870880
A3: 9.77,-0.66,-0.17,70872192
A0: -0.03,-3.61,9.08,70873504
A1: 5.27,-3.61,7.18,70874832
A2: 0.07,4.36,-8.42,70876152
A3: 9.74,-0.71,-0.09,70881312
A0: -0.11,-3.60,9.26,70882616
A1: 5.19,-3.69,7.25,70883932
A2: 0.00,4.41,-8.47,70885232
A3: 9.75,-0.73,-0.20,70886504
A0: -0.15,-3.64,9.22,70887812
A1: 5.16,-3.73,7.21,70889132
A2: 0.12,4.30,-8.54,70890456
A3: 9.79,-0.67,-0.30,70891772
A0: -0.12,-3.68,9.16,70893092
A1: 5.27,-3.68,7.18,70894412
A2: 0.01,4.38,-8.48,70895740
A3: 9.75,-0.64,-0.17,70897064
A0: -0.08,-3.53,9.36,70898380
A1: 5.26,-3.61,7.17,70899696
A2: 0.05,4.39,-8.38,70901020
A3: 9.75,-0.74,-0.10,70902336
A0: -0.12,-3.60,8.87,70907516
A1: 5.27,-3.63,7.11,70908836
A2: 0.02,4.35,-8.44,70910156
A3: 9.76,-0.71,-0.29,70911468
A0: 0.00,-3.59,8.98,70912756
A1: 5.29,-3.62,7.14,70914036
A2: 0.05,4.33,-8.45,70915360
A3: 9.80,-0.67,-0.12,70916672
A0: -0.04,-3.50,8.96,70917988
A1: 5.26,-3.60,7.13,70919312
A2: 0.03,4.31,-8.46,70920636
A3: 9.78,-0.73,-0.14,70921952
A0: -0.02,-3.59,8.82,70923268
A1: 5.19,-3.64,7.19,70924584
A2: 0.04,4.36,-8.47,70925912
A3: 9.77,-0.68,-0.21,70927232
A0: 0.18,-3.73,8.87,70928540
A1: 5.17,-3.67,7.24,70929864
A2: 0.03,4.30,-8.49,70935072
A3: 9.75,-0.69,-0.23,70936392
A0: 0.37,-3.65,8.78,70937700
A1: 5.11,-3.73,7.30,70939024
A2: 0.06,4.39,-8.42,70940356
A3: 9.77,-0.68,-0.21,70941668
A0: 0.33,-3.62,8.84,70942980
A1: 5.18,-3.72,7.26,70944300
A2: 0.05,4.32,-8.47,70945632
A3: 9.78,-0.63,-0.15,70946940
A0: 0.47,-3.73,8.99,70948252
A1: 5.21,-3.66,7.18,70949584
A2: 0.04,4.32,-8.46,70950904
A3: 9.79,-0.67,-0.18,70952212
A0: 0.49,-3.90,9.13,70953528
A1: 5.20,-3.63,7.19,70954856
A2: 0.10,4.34,-8.37,70956176
A3: 9.78,-0.66,-0.15,70961368
A0: 0.13,-3.67,8.92,70962680
A1: 5.25,-3.66,7.17,70964008
A2: 0.05,4.35,-8.49,70965336
A3: 9.70,-0.74,-0.21,70966648
A0: 0.20,-3.69,8.93,70967956
A1: 5.19,-3.66,7.21,70977104
A2: 0.04,4.32,-8.44,70986276
A3: 9.77,-0.68,-0.21,70995416
A0: 0.25,-3.69,9.05,71004860
A1: 5.22,-3.65,7.15,71006180
A2: 0.07,4.36,-8.45,71007504
A3: 9.77,-0.68,-0.22,71008820
A0: 0.26,-3.65,8.91,71010132
A1: 5.18,-3.68,7.19,71011444
A2: 0.05,4.32,-8.45,71012780
A3: 9.75,-0.69,-0.23,71014100
A0: 0.40,-3.56,8.89,71015404
A1: 5.18,-3.66,7.25,71020464
A2: 0.04,4.29,-8.44,71021788
A3: 9.75,-0.70,-0.26,71023100
A0: 0.36,-3.52,8.74,71024424
A1: 5.19,-3.63,7.13,71025740
A2: 0.02,4.36,-8.50,71027068
A3: 9.76,-0.72,-0.25,71028380
A0: 0.39,-3.68,8.81,71029696
A1: 5.17,-3.67,7.26,71031020
A2: 0.09,4.34,-8.49,71032352
A3: 9.74,-0.72,-0.22,71033668
A0: 0.18,-3.65,8.90,71034972
A1: 5.24,-3.61,7.21,71036300
A2: 0.10,4.33,-8.47,71037632
A3: 9.73,-0.73,-0.26,71038948
A0: 0.04,-3.73,9.12,71040260
A1: 5.25,-3.66,7.14,71041572
A2: 0.06,4.37,-8.42,71046620
A3: 9.80,-0.64,-0.11,71047940
A0: -0.15,-3.72,9.23,71049244
A1: 5.26,-3.62,7.09,71050556
A2: 0.03,4.30,-8.44,71051884
A3: 9.76,-0.69,-0.12,71053200
A0: -0.16,-3.73,9.30,71054512
A1: 5.20,-3.63,7.11,71055836
A2: 0.05,4.33,-8.43,71057164
A3: 9.76,-0.69,-0.18,71058472
A0: -0.17,-3.79,9.17,71059788
A1: 5.19,-3.65,7.20,71061112
A2: 0.06,4.35,-8.45,71062440
A3: 9.75,-0.67,-0.25,71063752
A0: -0.02,-3.67,9.16,71065072
A1: 5.18,-3.68,7.25,71066396
A2: 0.05,4.34,-8.44,71067724
A3: 9.75,-0.73,-0.20,71069036
A0: 0.24,-3.57,8.94,71074224
A1: 5.24,-3.64,7.19,71075552
A2: 0.04,4.33,-8.45,71076876
A3: 9.80,-0.66,-0.14,71078184
A0: 0.25,-3.62,8.83,71079500
A1: 5.23,-3.63,7.20,71080828
A2: 0.09,4.36,-8.49,71082152
A3: 9.75,-0.70,-0.14,71083468
A0: 0.20,-3.65,8.94,71084792
A1: 5.20,-3.66,7.17,71086104
A2: 0.04,4.39,-8.47,71087428
A3: 9.80,-0.69,-0.16,71088748
A0: 0.19,-3.60,8.98,71090064
A1: 5.21,-3.71,7.16,71091380
